Simulation Time,Red_sj,Pie_sj,CoDel_sj,FqCoDel_sj,Cobalt_sj,dAQM9_sj,dAQM10_sj,dAQM11_sj
0.007,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
0.007,0,0,0,0,0,0,0,0
0.00700626,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.008,0,0,0,0,0,0,0,0
0.00800726,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.009,0,0,0,0,0,0,0,0
0.00900826,0,0,0,0,0,0,0,0
0.0100093,0,0,0,0,0,0,0,0
0.0110123,0,0,0,0,0,0,0,0
0.0120135,0,0,0,0,0,0,0,0
0.0130143,0,0,0,0,0,0,0,0
0.0140153,0,0,0,0,0,0,0,0
0.0150165,0,0,0,0,0,0,0,0
0.0170193,0,0,0,0,0,0,0,0
0.0180243,0,0,0,0,0,0,0,0
0.0190255,0,0,0,0,0,0,0,0
0.0200268,0,0,0,0,0,0,0,0
0.0210271,0,0,0,0,0,0,0,0
0.0220178,0,0,0,0,0,0,0,0
0.0220283,0,0,0,0,0,0,0,0
0.0240303,0,0,0,0,0,0,0,0
0.0250315,0,0,0,0,0,0,0,0
0.0260323,0,0,0,0,0,0,0,0
0.0270373,0,0,0,0,0,0,0,0
0.0280383,0,0,0,0,0,0,0,0
0.0290443,0,0,0,0,0,0,0,0
0.0300613,0,0,0,0,0,0,0,0
0.0310623,0,0,0,0,0,0,0,0
0.0320643,0,0,0,0,0,0,0,0
0.0330733,0,0,0,0,0,0,0,0
0.0340755,0,0,0,0,0,0,0,0
0.0360793,0,0,0,0,0,0,0,0
0.0370873,0,0,0,0,0,0,0,0
0.0380968,0,0,0,0,0,0,0,0
0.0401073,0,0,0,0,0,0,0,0
0.0411083,0,0,0,0,0,0,0,0
0.0420768,0,0,0,0,0,0,0,0
0.0421093,0,0,0,0,0,0,0,0
0.0431113,0,0,0,0,0,0,0,0
0.0440981,0,0,0,0,0,0,0,0
0.0441153,0,0,0,0,0,0,0,0
0.0451163,0,0,0,0,0,0,0,0
0.0461293,0,0,0,0,0,0,0,0
0.0471323,0,0,0,0,0,0,0,0
0.0491383,0,0,0,0,0,0,0,0
0.0501413,0,0,0,0,0,0,0,0
0.0511368,0,0,0,0,0,0,0,0
0.0511483,0,0,0,0,0,0,0,0
0.0521633,0,0,0,0,0,0,0,0
0.0531663,0,0,0,0,0,0,0,0
0.0541703,0,0,0,0,0,0,0,0
0.0561758,0,0,0,0,0,0,0,0
0.0561775,0,0,0,0,0,0,0,0
0.0571788,0,0,0,0,0,0,0,0
0.0581853,0,0,0,0,0,0,0,0
0.0592063,0,0,0,0,0,0,0,0
0.0602123,0,0,0,0,0,0,0,0
0.0612163,0,0,0,0,0,0,0,0
0.0622363,0,0,0,0,0,0,0,0
0.0632473,0,0,0,0,0,0,0,0
0.0642483,0,0,0,0,0,0,0,0
0.0652533,0,0,0,0,0,0,0,0
0.0662553,0,0,0,0,0,0,0,0
0.0672573,0,0,0,0,0,0,0,0
0.0682723,0,0,0,0,0,0,0,0
0.0692963,0,0,0,0,0,0,0,0
0.0702993,0,0,0,0,0,0,0,0
0.0713073,0,0,0,0,0,0,0,0
0.0723083,0,0,0,0,0,0,0,0
0.0733173,0,0,0,0,0,0,0,0
0.0743255,0,0,0,0,0,0,0,0
0.0753258,0,0,0,0,0,0,0,0
0.0773473,0,0,0,0,0,0,0,0
0.0783561,0,0,0,0,0,0,0,0
0.0793573,0,0,0,0,0,0,0,0
0.0803763,0,0,0,0,0,0,0,0
0.0813783,0,0,0,0,0,0,0,0
0.0823943,0,0,0,0,0,0,0,0
0.0834023,0,0,0,0,0,0,0,0
0.0844033,0,0,0,0,0,0,0,0
0.0853271,0,0,0,0,0,0,0,0
0.0854043,0,0,0,0,0,0,0,0
0.0864163,0,0,0,0,0,0,0,0
0.0874173,0,0,0,0,0,0,0,0
0.0884403,0,0,0,0,0,0,0,0
0.0894453,0,0,0,0,0,0,0,0
0.0904513,0,0,0,0,0,0,0,0
0.0914733,0,0,0,0,0,0,0,0
0.0924893,0,0,0,0,0,0,0,0
0.0934963,0,0,0,0,0,0,0,0
0.0945013,0,0,0,0,0,0,0,0
0.0955243,0,0,0,0,0,0,0,0
0.0965373,0,0,0,0,0,0,0,0
0.0975503,0,0,0,0,0,0,0,0
0.0985693,0,0,0,0,0,0,0,0
0.0995703,0,0,0,0,0,0,0,0
0.100589,0,0,0,0,0,0,0,0
0.101665,0,0,0,0,0,0,0,0
0.102667,0,0,0,0,0,0,0,0
0.103678,0,0,0,0,0,0,0,0
0.104701,0,0,0,0,0,0,0,0
0.106823,0,0,0,0,0,0,0,0
0.10784,0,0,0,0,0,0,0,0
0.108819,0,0,0,0,0,0,0,0
0.108902,0,0,0,0,0,0,0,0
0.109922,0,0,0,0,0,0,0,0
0.110934,0,0,0,0,0,0,0,0
0.111942,0,0,0,0,0,0,0,0
0.112956,0,0,0,0,0,0,0,0
0.114962,0,0,0,0,0,0,0,0
0.117045,0,0,0,0,0,0,0,0
0.118052,0,0,0,0,0,0,0,0
0.120072,0,0,0,0,0,0,0,0
0.120958,0,0,0,0,0,0,0,0
0.121073,0,0,0,0,0,0,0,0
0.121963,0,0,0,0,0,0,0,0
0.122103,0,0,0,0,0,0,0,0
0.123227,0,0,0,0,0,0,0,0
0.124288,0,0,0,0,0,0,0,0
0.125325,0,0,0,0,0,0,0,0
0.127328,0,0,0,0,0,0,0,0
0.128053,0,0,0,0,0,0,0,0
0.128326,0,0,0,0,0,0,0,0
0.129388,0,0,0,0,0,0,0,0
0.131402,0,0,0,0,0,0,0,0
0.132492,0,0,0,0,0,0,0,0
0.133389,0,0,0,0,0,0,0,0
0.134502,0,0,0,0,0,0,0,0
0.135511,0,0,0,0,0,0,0,0
0.136534,0,0,0,0,0,0,0,0
0.137329,0,0,0,0,0,0,0,0
0.137621,0,0,0,0,0,0,0,0
0.138622,0,0,0,0,0,0,0,0
0.140732,0,0,0,0,0,0,0,0
0.141768,0,0,0,0,0,0,0,0
0.142494,0,0,0,0,0,0,0,0
0.14288,0,0,0,0,0,0,0,0
0.144896,0,0,0,0,0,0,0,0
0.145623,0,0,0,0,0,0,0,0
0.14714,0,0,0,0,0,0,0,0
0.147881,0,0,0,0,0,0,0,0
0.149156,0,0,0,0,0,0,0,0
0.15117,0,0,0,0,0,0,0,0
0.152171,0,0,0,0,0,0,0,0
0.15326,0,0,0,0,0,0,0,0
0.153897,0,0,0,0,0,0,0,0
0.154141,0,0,0,0,0,0,0,0
0.154262,0,0,0,0,0,0,0,0
0.155317,0,0,0,0,0,0,0,0
0.156319,0,0,0,0,0,0,0,0
0.157158,0,0,0,0,0,0,0,0
0.157381,0,0,0,0,0,0,0,0
0.158387,0,0,0,0,0,0,0,0
0.160586,0,0,0,0,0,0,0,0
0.162593,0,0,0,0,0,0,0,0
0.16481,0,0,0,0,0,0,0,0
0.166389,0,0,0,0,0,0,0,0
0.166839,0,0,0,0,0,0,0,0
0.16884,0,0,0,0,0,0,0,0
0.168925,0,0,0,0,0,0,0,0
0.169926,0,0,0,0,0,0,0,0
0.170588,0,0,0,0,0,0,0,0
0.170594,0,0,0,0,0,0,0,0
0.171016,0,0,0,0,0,0,0,0
0.17314,0,0,0,0,0,0,0,0
0.173811,0,0,0,0,0,0,0,0
0.175252,0,0,0,0,0,0,0,0
0.177017,0,0,0,0,0,0,0,0
0.177256,0,0,0,0,0,0,0,0
0.179253,0,0,0,0,0,0,0,0
0.179364,0,0,0,0,0,0,0,0
0.181407,0,0,0,0,0,0,0,0
0.183142,0,0,0,0,0,0,0,0
0.183257,0,0,0,0,0,0,0,0
0.183485,0,0,0,0,0,0,0,0
0.185365,0,0,0,0,0,0,0,0
0.185408,0,0,0,0,0,0,0,0
0.185657,0,0,0,0,0,0,0,0
0.187689,0,0,0,0,0,0,0,0
0.188487,0,0,0,0,0,0,0,0
0.188659,0,0,0,0,0,0,0,0
0.18969,0,0,0,0,0,0,0,0
0.189754,0,0,0,0,0,0,0,0
0.191791,0,0,0,0,0,0,0,0
0.194987,0,0,0,0,0,0,0,0
0.195793,0,0,0,0,0,0,0,0
0.196755,0,0,0,0,0,0,0,0
0.197012,0,0,0,0,0,0,0,0
0.199015,0,0,0,0,0,0,0,0
0.200016,0,0,0,0,0,0,0,0
0.201197,0,0,0,0,0,0,0,0
0.203345,0,0,0,0,0,0,0,0
0.203988,0,0,0,0,0,0,0,0
0.205346,0,0,0,0,0,0,0,0
0.205386,0,0,0,0,0,0,0,0
0.207013,0,0,0,0,0,0,0,0
0.207429,0,0,0,0,0,0,0,0
0.209198,0,0,0,0,0,0,0,0
0.209437,0,0,0,0,0,0,0,0
0.211677,0,0,0,0,0,0,0,0
0.212388,0,0,0,0,0,0,0,0
0.213431,0,0,0,0,0,0,0,0
0.213762,0,0,0,0,0,0,0,0
0.214678,0,0,0,0,0,0,0,0
0.21584,0,0,0,0,0,0,0,0
0.217438,0,0,0,0,0,0,0,0
0.217906,0,0,0,0,0,0,0,0
0.219842,0,0,0,0,0,0,0,0
0.220106,0,0,0,0,0,0,0,0
0.222145,0,0,0,0,0,0,0,0
0.223147,0,0,0,0,0,0,0,0
0.223763,0,0,0,0,0,0,0,0
0.224165,0,0,0,0,0,0,0,0
0.226166,0,0,0,0,0,0,0,0
0.226243,0,0,0,0,0,0,0,0
0.227907,0,0,0,0,0,0,0,0
0.22825,0,0,0,0,0,0,0,0
0.230107,0,0,0,0,0,0,0,0
0.230276,0,0,0,0,0,0,0,0
0.231277,0,0,0,0,0,0,0,0
0.23242,0,0,0,0,0,0,0,0
0.234244,0,0,0,0,0,0,0,0
0.234251,0,0,0,0,0,0,0,0
0.23452,0,0,0,0,0,0,0,0
0.236601,0,0,0,0,0,0,0,0
0.238662,0,0,0,0,0,0,0,0
0.240521,0,0,0,0,0,0,0,0
0.240806,0,0,0,0,0,0,0,0
0.241603,0,0,0,0,0,0,0,0
0.242421,0,0,0,0,0,0,0,0
0.242855,0,0,0,0,0,0,0,0
0.244971,0,0,0,0,0,0,0,0
0.246663,0,0,0,0,0,0,0,0
0.246982,0,0,0,0,0,0,0,0
0.247807,0,0,0,0,0,0,0,0
0.247983,0,0,0,0,0,0,0,0
0.249167,0,0,0,0,0,0,0,0
0.250972,0,0,0,0,0,0,0,0
0.251293,0,0,0,0,0,0,0,0
0.251857,0,0,0,0,0,0,0,0
0.252168,0,0,0,0,0,0,0,0
0.252295,0,0,0,0,0,0,0,0
0.253432,0,0,0,0,0,0,0,0
0.255433,0,0,0,0,0,0,0,0
0.255566,0,0,0,0,0,0,0,0
0.257568,0,0,0,0,0,0,0,0
0.257609,0,0,0,0,0,0,0,0
0.259859,0,0,0,0,0,0,0,0
0.260611,0,0,0,0,0,0,0,0
0.26186,0,0,0,0,0,0,0,0
0.262088,0,0,0,0,0,0,0,0
0.263089,0,0,0,0,0,0,0,0
0.26415,0,0,0,0,0,0,0,0
0.266521,0,0,0,0,0,0,0,0
0.268532,0,0,0,0,0,0,0,0
0.270523,0,0,0,0,0,0,0,0
0.270634,0,0,0,0,0,0,0,0
0.272751,0,0,0,0,0,0,0,0
0.273151,0,0,0,0,0,0,0,0
0.274533,0,0,0,0,0,0,0,0
0.274793,0,0,0,0,0,0,0,0
0.276808,0,0,0,0,0,0,0,0
0.277752,0,0,0,0,0,0,0,0
0.278844,0,0,0,0,0,0,0,0
0.280635,0,0,0,0,0,0,0,0
0.280794,0,0,0,0,0,0,0,0
0.280924,0,0,0,0,0,0,0,0
0.281926,0,0,0,0,0,0,0,0
0.283013,0,0,0,0,0,0,0,0
0.285014,0,0,0,0,0,0,0,0
0.285132,0,0,0,0,0,0,0,0
0.286134,0,0,0,0,0,0,0,0
0.286809,0,0,0,0,0,0,0,0
0.286845,0,0,0,0,0,0,0,0
0.287232,0,0,0,0,0,0,0,0
0.289341,0,0,0,0,0,0,0,0
0.291234,0,0,0,0,0,0,0,0
0.291364,0,0,0,0,0,0,0,0
0.293397,0,0,0,0,0,0,0,0
0.294398,0,0,0,0,0,0,0,0
0.295452,0,0,0,0,0,0,0,0
0.296453,0,0,0,0,0,0,0,0
0.297469,0,0,0,0,0,0,0,0
0.299343,0,0,0,0,0,0,0,0
0.29947,0,0,0,0,0,0,0,0
0.299522,0,0,0,0,0,0,0,0
0.301365,0,0,0,0,0,0,0,0
0.301523,0,0,0,0,0,0,0,0
0.301731,0,0,0,0,0,0,0,0
0.303733,0,0,0,0,0,0,0,0
0.303902,0,0,0,0,0,0,0,0
0.304903,0,0,0,0,0,0,0,0
0.305925,0,0,0,0,0,0,0,0
0.308064,0,0,0,0,0,0,0,0
0.309065,0,0,0,0,0,0,0,0
0.310153,0,0,0,0,0,0,0,0
0.312232,0,0,0,0,0,0,0,0
0.314154,0,0,0,0,0,0,0,0
0.314234,0,0,0,0,0,0,0,0
0.314248,0,0,0,0,0,0,0,0
0.314926,0,0,0,0,0,0,0,0
0.31525,0,0,0,0,0,0,0,0
0.316267,0,0,0,0,0,0,0,0
0.318544,0,0,0,0,0,0,0,0
0.320699,0,0,0,0,0,0,0,0
0.3217,0,0,0,0,0,0,0,0
0.322765,0,0,0,0,0,0,0,0
0.323268,0,0,0,0,0,0,0,0
0.323766,0,0,0,0,0,0,0,0
0.326068,0,0,0,0,0,0,0,0
0.327545,0,0,0,0,0,0,0,0
0.329207,0,0,0,0,0,0,0,0
0.33107,0,0,0,0,0,0,0,0
0.331294,0,0,0,0,0,0,0,0
0.332295,0,0,0,0,0,0,0,0
0.334477,0,0,0,0,0,0,0,0
0.336208,0,0,0,0,0,0,0,0
0.336519,0,0,0,0,0,0,0,0
0.337521,0,0,0,0,0,0,0,0
0.338478,0,0,0,0,0,0,0,0
0.338661,0,0,0,0,0,0,0,0
0.339662,0,0,0,0,0,0,0,0
0.340734,0,0,0,0,0,0,0,0
0.341736,0,0,0,0,0,0,0,0
0.342873,0,0,0,0,0,0,0,0
0.344884,0,0,0,0,0,0,0,0
0.347941,0,0,0,0,0,0,0,0
0.350002,0,0,0,0,0,0,0,0
0.351003,0,0,0,0,0,0,0,0
0.351885,0,0,0,0,0,0,0,0
0.352058,0,0,0,0,0,0,0,0
0.352874,0,0,0,0,0,0,0,0
0.353059,0,0,0,0,0,0,0,0
0.354066,0,0,0,0,0,0,0,0
0.354942,0,0,0,0,0,0,0,0
0.355067,0,0,0,0,0,0,0,0
0.356148,0,0,0,0,0,0,0,0
0.357149,0,0,0,0,0,0,0,0
0.358157,0,0,0,0,0,0,0,0
0.360162,0,0,0,0,0,0,0,0
0.361163,0,0,0,0,0,0,0,0
0.362197,0,0,0,0,0,0,0,0
0.363198,0,0,0,0,0,0,0,0
0.364158,0,0,0,0,0,0,0,0
0.36444,0,0,0,0,0,0,0,0
0.365442,0,0,0,0,0,0,0,0
0.366518,0,0,0,0,0,0,0,0
0.367519,0,0,0,0,0,0,0,0
0.368541,0,0,0,0,0,0,0,0
0.370543,0,0,0,0,0,0,0,0
0.370622,0,0,0,0,0,0,0,0
0.371623,0,0,0,0,0,0,0,0
0.372639,0,0,0,0,0,0,0,0
0.373641,0,0,0,0,0,0,0,0
0.37481,0,0,0,0,0,0,0,0
0.375812,0,0,0,0,0,0,0,0
0.376853,0,0,0,0,0,0,0,0
0.377854,0,0,0,0,0,0,0,0
0.379021,0,0,0,0,0,0,0,0
0.380022,0,0,0,0,0,0,0,0
0.381029,0,0,0,0,0,0,0,0
0.38203,0,0,0,0,0,0,0,0
0.383045,0,0,0,0,0,0,0,0
0.384046,0,0,0,0,0,0,0,0
0.38507,0,0,0,0,0,0,0,0
0.386072,0,0,0,0,0,0,0,0
0.387183,0,0,0,0,0,0,0,0
0.388184,0,0,0,0,0,0,0,0
0.389215,0,0,0,0,0,0,0,0
0.390216,0,0,0,0,0,0,0,0
0.391233,0,0,0,0,0,0,0,0
0.392234,0,0,0,0,0,0,0,0
0.393335,0,0,0,0,0,0,0,0
0.394336,0,0,0,0,0,0,0,0
0.395357,0,0,0,0,0,0,0,0
0.396358,0,0,0,0,0,0,0,0
0.397418,0,0,0,0,0,0,0,0
0.398419,0,0,0,0,0,0,0,0
0.399467,0,0,0,0,0,0,0,0
0.400468,0,0,0,0,0,0,0,0
0.401488,0,0,0,0,0,0,0,0
0.402489,0,0,0,0,0,0,0,0
0.403639,0,0,0,0,0,0,0,0
0.404641,0,0,0,0,0,0,0,0
0.405711,0,0,0,0,0,0,0,0
0.406712,0,0,0,0,0,0,0,0
0.407862,0,0,0,0,0,0,0,0
0.408864,0,0,0,0,0,0,0,0
0.409873,0,0,0,0,0,0,0,0
0.410874,0,0,0,0,0,0,0,0
0.411943,0,0,0,0,0,0,0,0
0.412944,0,0,0,0,0,0,0,0
0.414056,0,0,0,0,0,0,0,0
0.415058,0,0,0,0,0,0,0,0
0.416214,0,0,0,0,0,0,0,0
0.417215,0,0,0,0,0,0,0,0
0.41825,0,0,0,0,0,0,0,0
0.419251,0,0,0,0,0,0,0,0
0.420481,0,0,0,0,0,0,0,0
0.421482,0,0,0,0,0,0,0,0
0.42265,0,0,0,0,0,0,0,0
0.424655,0,0,0,0,0,0,0,0
0.425657,0,0,0,0,0,0,0,0
0.426707,0,0,0,0,0,0,0,0
0.427651,0,0,0,0,0,0,0,0
0.427708,0,0,0,0,0,0,0,0
0.428905,0,0,0,0,0,0,0,0
0.429907,0,0,0,0,0,0,0,0
0.430993,0,0,0,0,0,0,0,0
0.431994,0,0,0,0,0,0,0,0
0.433271,0,0,0,0,0,0,0,0
0.434272,0,0,0,0,0,0,0,0
0.435298,0,0,0,0,0,0,0,0
0.436299,0,0,0,0,0,0,0,0
0.437304,0,0,0,0,0,0,0,0
0.438305,0,0,0,0,0,0,0,0
0.439467,0,0,0,0,0,0,0,0
0.440468,0,0,0,0,0,0,0,0
0.441517,0,0,0,0,0,0,0,0
0.442518,0,0,0,0,0,0,0,0
0.443519,0,0,0,0,0,0,0,0
0.444574,0,0,0,0,0,0,0,0
0.445575,0,0,0,0,0,0,0,0
0.446776,0,0,0,0,0,0,0,0
0.448808,0,0,0,0,0,0,0,0
0.449809,0,0,0,0,0,0,0,0
0.450777,0,0,0,0,0,0,0,0
0.450816,0,0,0,0,0,0,0,0
0.451855,0,0,0,0,0,0,0,0
0.452856,0,0,0,0,0,0,0,0
0.453898,0,0,0,0,0,0,0,0
0.454899,0,0,0,0,0,0,0,0
0.455932,0,0,0,0,0,0,0,0
0.456933,0,0,0,0,0,0,0,0
0.460098,0,0,0,0,0,0,0,0
0.461099,0,0,0,0,0,0,0,0
0.462102,0,0,0,0,0,0,0,0
0.463103,0,0,0,0,0,0,0,0
0.464203,0,0,0,0,0,0,0,0
0.466322,0,0,0,0,0,0,0,0
0.467323,0,0,0,0,0,0,0,0
0.468444,0,0,0,0,0,0,0,0
0.469445,0,0,0,0,0,0,0,0
0.471509,0,0,0,0,0,0,0,0
0.47251,0,0,0,0,0,0,0,0
0.473554,0,0,0,0,0,0,0,0
0.474782,0,0,0,0,0,0,0,0
0.475783,0,0,0,0,0,0,0,0
0.476938,0,0,0,0,0,0,0,0
0.47794,0,0,0,0,0,0,0,0
0.47998,0,0,0,0,0,0,0,0
0.480981,0,0,0,0,0,0,0,0
0.483259,0,0,0,0,0,0,0,0
0.48426,0,0,0,0,0,0,0,0
0.485372,0,0,0,0,0,0,0,0
0.486374,0,0,0,0,0,0,0,0
0.490728,0,0,0,0,0,0,0,0
0.491729,0,0,0,0,0,0,0,0
0.49507,0,0,0,0,0,0,0,0
0.496071,0,0,0,0,0,0,0,0
0.4971,0,0,0,0,0,0,0,0
0.499129,0,0,0,0,0,0,0,0
0.500137,0,0,0,0,0,0,0,0
0.501139,0,0,0,0,0,0,0,0
0.503209,0,0,0,0,0,0,0,0
0.504211,0,0,0,0,0,0,0,0
0.51158,0,0,0,0,0,0,0,0
0.512582,0,0,0,0,0,0,0,0
0.513619,0,0,0,0,0,0,0,0
0.51462,0,0,0,0,0,0,0,0
0.515626,0,0,0,0,0,0,0,0
0.516627,0,0,0,0,0,0,0,0
0.520898,0,0,0,0,0,0,0,0
0.521899,0,0,0,0,0,0,0,0
0.527243,0,0,0,0,0,0,0,0
0.528244,0,0,0,0,0,0,0,0
0.534613,0,0,0,0,0,0,0,0
0.535614,0,0,0,0,0,0,0,0
0.537667,0,0,0,0,0,0,0,0
0.538668,0,0,0,0,0,0,0,0
0.540756,0,0,0,0,0,0,0,0
0.541757,0,0,0,0,0,0,0,0
0.544061,0,0,0,0,0,0,0,0
0.545062,0,0,0,0,0,0,0,0
0.546076,0,0,0,0,0,0,0,0
0.547078,0,0,0,0,0,0,0,0
0.552822,0,0,0,0,0,0,0,0
0.553823,0,0,0,0,0,0,0,0
0.558249,0,0,0,0,0,0,0,0
0.55925,0,0,0,0,0,0,0,0
0.560271,0,0,0,0,0,0,0,0
0.561273,0,0,0,0,0,0,0,0
0.563637,0,0,0,0,0,0,0,0
0.564639,0,0,0,0,0,0,0,0
0.566736,0,0,0,0,0,0,0,0
0.567737,0,0,0,0,0,0,0,0
0.568751,0,0,0,0,0,0,0,0
0.569752,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
3.0,0,0,0,0,0,0,0,0
